axis,role_family,role_qid,wikidata_id,name,norm_name,wikidata_sitelinks,seed_origin,selection_information_used,source_row_key,source_name,gender,birth_date,birth_time,utc_offset,birth_year,birth_place,longitude,latitude,eligible,prior_used,birth_ok,wave,event_collection_started,astrology_scored
COMPETITIVE,boxer,Q11338576,Q381694,Henry Cooper,henrycooper,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,HenryCooper1934,Henry Cooper,male,1934-05-03,06:30,+01:00,1934,"London, United Kingdom",-0.126,51.5,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q5725885,Henry Milligan,henrymilligan,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,HenryMilligan1958,Henry Milligan,male,1958-09-16,04:00,-04:00,1958,"Camden, NJ, United States",-75.119,39.945,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q5768503,Hippolyte Annex,hippolyteannex,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,HippolyteAnnex1933,Hippolyte Annex,male,1933-07-14,03:00,+01:00,1933,"Pézenas, France",3.424,43.46,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q449511,Isabelle Duchesnay,isabelleduchesnay,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,IsabelleDuchesnay1963,Isabelle Duchesnay,female,1963-12-18,10:15,-04:00,1963,"Saint John NB, Canada",-66.063,45.273,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q1364391,Ivano Fontana,ivanofontana,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,IvanoFontana1926,Ivano Fontana,male,1926-11-02,09:00,+01:00,1926,"Lucca, Italy",10.508,43.843,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q54529,Jack Kramer,jackkramer,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JackKramer1921,Jack Kramer,male,1921-08-01,01:45,-08:00,1921,"Las Vegas, NV, United States",-115.141,36.169,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q373968,Jack Warden,jackwarden,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JackWarden1920,Jack Warden,male,1920-09-18,17:00,-04:00,1920,"Newark, NJ, United States",-74.174,40.732,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q221001,Jacques Anquetil,jacquesanquetil,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JacquesAnquetil1934,Jacques Anquetil,male,1934-01-08,10:30,+00:00,1934,"Mont-Saint-Aignan, France",1.09,49.469,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q1678077,Jacques Prigent,jacquesprigent,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JacquesPrigent1927,Jacques Prigent,male,1927-09-26,06:25,+01:00,1927,"Gennevilliers, France",2.299,48.933,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q3160081,Jacques Thomas,jacquesthomas,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JacquesThomas1922,Jacques Thomas,male,1922-04-13,06:00,+01:00,1922,"Antibes, France",7.121,43.581,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q255186,James Boyd,jamesboyd,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JamesBoyd1917,James Boyd,male,1917-08-10,17:55,+01:00,1917,"Glasgow, United Kingdom",-4.257,55.866,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q6140194,James Murray,jamesmurray,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JamesMurray1969,James Murray,male,1969-12-07,11:40,+01:00,1969,"Lanark, United Kingdom",-3.782,55.674,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q317820,Jamie Murray,jamiemurray,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JamieMurray1986,Jamie Murray,male,1986-02-13,02:01,+00:00,1986,"Glasgow, United Kingdom",-4.257,55.866,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q3172200,Jean Galia,jeangalia,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JeanGalia1907,Jean Galia,male,1907-03-20,07:51,+00:09,1907,"Ille-sur-Têt, France",2.62,42.672,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q3173111,Jean Le Sueur,jeanlesueur,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JeanLesueur1910,Jean Lesueur,male,1910-06-24,05:40,+00:09,1910,"Dieppe, France",1.088,49.928,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q1685826,Jean Sneyers,jeansneyers,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JeanSneyers1927,Jean Sneyers,male,1927-08-11,03:15,+01:00,1927,"Mulhouse, France",7.34,47.75,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q176577,Jérémy Chardy,jeremychardy,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JérémyChardy1987,Jérémy Chardy,male,1987-02-12,03:50,+01:00,1987,"Pau, France",-0.375,43.298,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q726232,Jérôme Le Banner,jeromelebanner,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JérômeLeBanner1972,Jérôme Le Banner,male,1972-12-26,06:45,+01:00,1972,"Le Havre, France",0.106,49.493,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q1540848,Joe Malone,joemalone,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JoeMalone1954,Joe Malone,male,1954-11-18,13:27,-05:00,1954,"Newton, MA, United States",-71.212,42.338,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q777476,Joey Maxim,joeymaxim,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JoeyMaxim1922,Joey Maxim,male,1922-03-28,00:00,-05:00,1922,"Cleveland, OH, United States",-81.691,41.505,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q437445,Johan Bruyneel,johanbruyneel,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JohanBruyneel1964,Johan Bruyneel,male,1964-08-23,13:30,+01:00,1964,"Izegem, Belgium",3.215,50.917,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q6240023,John Howard,johnhoward,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JohnHoward1913,John Howard,male,1913-04-14,11:25,-05:00,1913,"Cleveland Heights, OH, United States",-81.556,41.52,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q738706,John Ruiz,johnruiz,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JohnRuiz1972,John Ruiz,male,1972-01-04,13:59,-05:00,1972,"Methuen Town, MA, United States",-71.184,42.73,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q2029969,Josh Taylor,joshtaylor,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JoshTaylor1943,Josh Taylor,male,1943-09-25,15:39,-05:00,1943,"Princeton, IL, United States",-89.465,41.37,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q313402,Julien Benneteau,julienbenneteau,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulienBenneteau1981,Julien Benneteau,male,1981-12-20,15:20,+01:00,1981,"Bourg-en-Bresse, France",5.226,46.205,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q1729196,Karel Sys,karelsys,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KarelSys1914,Karel Sys,male,1914-02-14,21:00,+00:00,1914,"Ostend, Belgium",2.914,51.225,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q180146,Kenny de Schepper,kennydeschepper,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KennyDeSchepper1987,Kenny De Schepper,male,1987-05-29,04:05,+02:00,1987,"Bordeaux, France",-0.575,44.835,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q1740849,Kid Dussart,kiddussart,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KidDussart1921,Kid Dussart,male,1921-04-11,02:00,+01:00,1921,"Liège, Belgium",5.572,50.644,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q356068,Kirk Kerkorian,kirkkerkorian,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KirkKerkorian1917,Kirk Kerkorian,male,1917-06-06,12:00,-08:00,1917,"Fresno, CA, United States",-119.786,36.732,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q720189,Laurent Boudouani,laurentboudouani,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LaurentBoudouani1966,Laurent Boudouani,male,1966-12-29,18:25,+01:00,1966,"Sallanches, France",6.631,45.937,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q3794,Laurent Dauthuille,laurentdauthuille,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LaurentDauthuille1924,Laurent Dauthuille,male,1924-02-20,12:00,+00:00,1924,"Chauny, France",3.22,49.613,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q13484,Laurent Fignon,laurentfignon,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LaurentFignon1960,Laurent Fignon,male,1960-08-12,03:10,+01:00,1960,"Paris, France",2.351,48.857,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q1341842,Lionel Roux,lionelroux,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LionelRoux1973,Lionel Roux,male,1973-04-12,12:30,+01:00,1973,"Lyon, France",4.834,45.767,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q3837175,Loris Stecca,lorisstecca,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LorisStecca1960,Loris Stecca,male,1960-03-30,09:30,+01:00,1960,"Santarcangelo di Romagna, Italia",12.45,44.065,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q331378,Lou Ambers,louambers,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LouAmbers1913,Lou Ambers,male,1913-11-09,03:30,-05:00,1913,"Herkimer, NY, United States",-74.984,43.026,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q3260140,Lou Nova,lounova,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LouNova1915,Lou Nova,male,1915-03-16,06:00,-08:00,1915,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q1892978,Marcel Bernard,marcelbernard,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarcelBernard1914,Marcel Bernard,male,1914-05-18,20:00,+00:00,1914,"La Madeleine, France",3.073,50.654,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q347201,Marcel Cerdan,marcelcerdan,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarcelCerdan1916,Marcel Cerdan,male,1916-07-22,21:00,+01:00,1916,"Sidi Bel Abbes, Algeria",-0.635,35.191,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q647018,Marcel Limage,marcellimage,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarcelLimage1929,Marcel Limage,male,1929-07-21,08:00,+01:00,1929,"Quaregnon, Belgium",3.866,50.441,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,athlete,Q2066131,Q250282,Marc Raquil,marcraquil,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarcRaquil1977,Marc Raquil,male,1977-04-02,18:40,+01:00,1977,"Créteil, France",2.453,48.79,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q3848491,Mario D'Agata,mariodagata,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarioD'Agata1926,Mario D'Agata,male,1926-05-29,17:00,+01:00,1926,"Arezzo, Italy",11.863,43.471,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,tennis_player,Q10833314,Q105838,Marion Bartoli,marionbartoli,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarionBartoli1984,Marion Bartoli,female,1984-10-02,21:15,+01:00,1984,"Le Puy-en-Velay, France",3.885,45.044,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
COMPETITIVE,boxer,Q11338576,Q3294174,Mark McManus,markmcmanus,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,MarkMcManus1935,Mark McManus,male,1935-02-21,16:20,+00:00,1935,"Bellshill, United Kingdom",-4.026,55.819,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
